#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column double LXe_Energy_deposited
#column double LXe_SiPM_hits
#column double LXe_Photons_Created
0.14715,17,1170
0.469924,48,3733
0.481343,53,3801
0.449804,47,3550
0.355787,37,2815
0.141951,11,1129
0.458736,52,3685
0.261385,20,2108
0.00931456,2,43
0.460585,38,3723
0.157573,25,1225
0.23843,27,1929
0.387836,49,3066
0.505839,51,4057
0.435179,42,3412
0.346726,27,2654
0.443456,61,3446
0.43721,59,3655
0.151691,14,1211
0.081285,4,574
0.195379,22,1564
0.321705,21,2443
0.284676,31,2230
0.140704,7,1032
0.418058,32,3224
0.0869023,4,638
0.449527,39,3601
0.166124,19,1293
0.122438,14,936
0.215262,30,1658
0.442273,40,3462
0.374169,27,2943
0.424817,45,3406
0.133807,15,1024
0.0733629,4,566
0.177707,15,1375
0.422472,52,3326
0.540147,55,4332
0.00512099,1,43
0.380838,34,3053
0.11958,10,891
0.401615,36,3103
0.0457803,4,328
0.00990707,4,56
0.347493,33,2694
0.387221,36,3156
0.349194,32,2695
0.52379,54,4127
0.423328,53,3447
0.255911,26,1980
0.512443,45,4029
0.231907,30,1843
0.139406,15,1033
0.48016,56,3787
0.0215327,1,150
0.295131,27,2396
0.309941,33,2455
0.165971,12,1296
0.0275309,7,187
0.414153,45,3305
0.0780417,8,587
0.480939,45,3775
0.154592,14,1248
0.43867,47,3424
0.450579,63,3617
0.356246,32,2785
0.482242,51,3811
0.481404,55,3770
0.16936,17,1280
0.0266749,3,198
0.156908,14,1166
0.0581488,4,442
0.440351,38,3409
0.159982,23,1294
0.299405,31,2279
0.0621431,4,481
0.445866,48,3598
0.485877,51,3908
0.114395,12,825
0.0212515,1,150
0.490451,48,3783
0.393592,42,3063
0.240414,18,1858
0.374294,32,2928
0.470001,40,3686
0.432671,54,3469
0.443541,32,3270
0.243649,35,1920
0.163153,18,1283
0.443069,30,3448
0.24859,24,1956
0.0145328,3,104
0.434884,54,3500
0.0442316,5,303
0.136811,17,1070
0.478019,39,3589
0.394223,37,3067
0.473434,48,3831
0.0394102,3,291
0.0770271,5,570
0.242994,21,1879
0.51569,64,4075
0.0717664,4,539
0.117463,9,944
0.433864,43,3489
0.204875,20,1649
0.0493185,3,369
0.199188,17,1555
0.387195,49,3124
0.0759124,10,625
0.27446,28,2134
0.137805,8,1089
0.469781,51,3649
0.474035,40,3649
0.400635,45,3228
0.269479,31,2125
0.0579563,8,427
0.23456,18,1822
0.0772717,9,622
0.313456,40,2444
0.056451,4,433
0.0194436,2,125
0.440264,65,3384
0.511646,102,4015
0.416743,59,3384
0.484148,40,3947
0.465857,62,3775
0.0101312,1,57
0.383586,39,3080
0.251643,23,1981
0.298784,29,2323
0.477986,58,3806
0.14687,15,1200
0.454503,47,3656
0.461076,55,3674
0.0225661,3,179
0.166258,12,1221
0.093457,11,696
0.448472,45,3586
0.442995,49,3644
0.0925196,6,690
0.485028,56,3921
0.414937,37,3341
0.0732182,6,556
0.48264,51,3816
0.485549,64,3830
0.444597,44,3564
0.195233,17,1542
0.317505,31,2462
0.100696,8,770
0.254401,16,2033
0.512603,53,4024
0.129146,9,974
0.283904,31,2148
0.450761,39,3587
0.330123,24,2641
0.0919311,7,696
0.379882,32,3079
0.141064,13,1071
0.20698,22,1586
0.399157,34,3158
0.304764,25,2337
0.390005,44,3162
0.0382051,1,291
0.18382,17,1428
0.439462,36,3507
0.239999,25,1887
0.492178,41,3894
0.482769,44,3815
0.334264,44,2637
0.572728,52,4408
0.456059,45,3631
0.300376,33,2403
0.161363,12,1164
0.447506,50,3441
0.383752,47,3054
0.0184339,1,124
0.237812,22,1926
0.476868,45,3860
0.311467,29,2466
0.45034,38,3627
0.157824,13,1195
0.0723369,9,557
0.225198,28,1814
0.452648,42,3644
0.0145751,1,92
0.468362,46,3782
0.582768,51,4568
0.475724,53,3692
0.21985,23,1721
0.43683,54,3416
0.310286,30,2494
0.104176,9,771
0.0721349,3,549
0.486015,42,3960
0.19454,24,1563
0.118982,12,893
0.0331561,1,229
0.423819,48,3302
0.229234,28,1751
0.426864,41,3462
0.579246,46,4560
0.151474,14,1230
0.30915,29,2469
0.0225511,2,153
0.340111,29,2606
0.250987,26,1936
0.189632,18,1422
0.46554,44,3761
0.460681,49,3694
0.4711,51,3760
0.348237,28,2778
0.446202,40,3486
0.439698,44,3398
0.381806,47,3008
0.227041,21,1849
0.170543,23,1444
0.294288,25,2326
0.429744,46,3450
0.184566,25,1476
0.341286,26,2565
0.0418506,5,265
0.118118,17,906
0.405852,44,3275
0.220754,25,1745
0.0921458,3,688
0.0724966,7,522
0.460483,47,3660
0.149881,14,1180
0.449347,43,3482
0.480267,59,3749
0.0516045,6,357
0.157404,18,1214
0.114859,3,870
0.0538449,8,386
0.511686,45,4014
0.380265,48,3036
0.426143,41,3273
0.225593,21,1723
0.402116,22,3272
0.478035,47,3681
0.198356,21,1563
0.268012,25,2099
0.356829,39,2845
0.0509272,4,346
0.175326,22,1360
0.0786598,6,570
0.380521,46,3026
0.0536007,3,406
0.240645,20,1898
0.187504,16,1470
0.263642,35,2031
0.399076,44,3094
0.082614,6,612
0.235441,32,1806
0.413845,35,3291
0.258181,17,2067
0.48102,56,3889
0.346866,39,2751
0.475709,48,3719
0.483263,61,3859
0.11064,15,854
0.0946273,9,697
0.224304,21,1732
0.526859,49,4212
0.138585,15,1044
0.0170821,2,104
0.50255,46,4047
0.0855476,9,651
0.412627,51,3358
0.476449,48,3782
0.0630037,8,487
0.329593,36,2509
0.45348,43,3661
0.245569,13,1887
0.203045,15,1589
0.0218334,1,163
0.265916,30,2077
0.447586,37,3500
0.488106,57,3906
0.397616,39,3222
0.464122,46,3669
0.375043,40,2913
0.419572,44,3334
0.154953,16,1221
0.400081,39,3192
0.413773,46,3310
0.00877672,1,50
0.453913,52,3637
0.409028,35,3076
0.465611,35,3609
0.473803,32,3738
0.46082,35,3595
0.398765,31,3142
0.308404,26,2411
0.44864,50,3571
0.359944,35,2880
0.43298,43,3492
0.182314,10,1369
0.180639,19,1368
0.405324,38,3072
0.476499,60,3707
0.38875,38,3079
0.328453,34,2605
0.459536,47,3614
0.516694,60,3960
0.363542,36,2884
0.431026,41,3410
0.119447,11,949
0.250222,30,1994
0.311487,28,2532
0.430781,41,3337
0.233833,19,1867
0.296388,29,2349
0.427274,57,3431
0.487553,49,3961
0.377266,34,3023
0.148645,17,1192
0.398044,47,3217
0.391312,39,3169
0.0371168,1,249
0.310558,45,2463
0.463319,55,3710
0.473553,40,3727
0.210311,20,1589
0.471717,39,3868
0.245209,21,1938
0.350527,33,2814
0.275271,40,2084
0.385022,34,3024
0.488001,44,3832
0.387788,43,3034
0.448195,37,3530
0.378165,39,2987
0.543272,46,4262
0.0359453,3,352
0.402316,34,3177
0.352765,45,2875
0.467048,40,3663
0.429179,38,3320
0.316592,28,2519
0.410547,45,3245
0.287866,34,2245
0.315722,42,2416
0.0189155,3,131
0.169799,19,1436
0.467596,44,3740
0.452927,54,3570
0.0926103,9,729
0.430349,32,3360
0.522735,52,4028
0.363336,35,2926
0.499586,56,3834
0.466621,53,3758
0.147455,10,1099
0.283087,32,2239
0.038497,4,252
0.121089,5,931
0.346576,29,2697
0.419492,39,3350
0.55394,63,4262
0.307572,32,2440
0.165097,11,1222
0.375263,41,2957
0.368932,39,2998
0.427433,50,3383
0.442289,36,3416
0.076289,5,574
0.277255,27,2113
0.435902,45,3475
0.391241,42,2967
0.482344,46,3679
0.418378,42,3219
0.483955,46,3820
0.361579,39,2941
0.461144,44,3619
0.448456,38,3616
0.509956,53,4110
0.473654,47,3722
0.139937,15,1064
0.0308485,2,189
0.422625,46,3328
0.356292,35,2890
0.511605,65,4008
0.189853,24,1499
0.0165498,3,97
0.421266,38,3397
0.0905113,6,684
0.0965052,16,733
0.313681,40,2470
0.112041,8,866
0.435479,43,3395
0.249029,22,1967
0.113799,11,826
0.332217,32,2757
0.0711918,6,551
0.327134,33,2671
0.466396,44,3710
0.165631,14,1339
0.462537,70,3583
0.491033,55,3960
0.189759,13,1521
0.571685,48,4465
0.404341,39,3163
0.42132,57,3238
0.395557,36,3098
0.317155,28,2475
0.212319,26,1732
0.184277,15,1446
0.42406,58,3432
0.397385,43,3146
0.290632,34,2218
0.464613,41,3671
0.405865,48,3203
0.0458432,3,330
0.479496,52,3807
0.141728,9,1103
0.415217,37,3292
0.488537,50,3839
0.377558,40,2887
