,Energy Deposited,SiPM Hits,Photons,x_pos,y_pos,z_pos,LCE,log(LCE),Distance
52413,0.47671099999999994,1,3797,-0.06624645669291339,-0.10324173228346459,6.016409448818898,0.0002633658151171978,-8.241966560231802,6.017659852812102
52415,0.474621,26,3760,-0.1546507874015748,-0.5404370078740158,3.8105216535433075,0.006914893617021276,-4.974077698362458,3.851761194265056
52424,0.5400119999999999,196,4263,-0.13560236220472444,0.08235669291338583,1.123523622047244,0.04597701149425287,-3.079613757534693,1.1346699761610375
52426,0.507049,93,3852,0.6001889763779528,-0.5258740157480315,1.4287992125984252,0.024143302180685357,-3.7237482797647603,1.6365321499214294
52434,0.463653,14,3780,-0.2222003937007874,-0.3119279527559055,3.8997003937007877,0.003703703703703704,-5.598421958998375,3.918460823244422
52435,0.51642,3,4055,-0.007983622047244095,-0.4768503937007874,6.482248031496064,0.0007398273736128237,-7.209093677881404,6.499768424953937
52436,0.478117,51,3673,0.6333307086614174,0.0017482677165354332,1.5251771653543307,0.013885107541519195,-4.276938413095341,1.6514467077964863
52445,0.47314700000000004,9,3695,-0.16991417322834645,0.015197125984251969,3.512909448818898,0.002435723951285521,-6.017511256046083,3.5170491288156818
52447,0.45599399999999995,103,3732,0.07418937007874016,-0.3441503937007874,1.0322362204724411,0.02759914255091104,-3.589970573737599,1.0906214608984721
52449,0.46906899999999996,1,3804,-0.19565944881889766,0.551251968503937,6.338444881889764,0.0002628811777076761,-8.24380842366528,6.365378611948085
52452,0.476538,13,3723,0.7398661417322835,-0.17962283464566928,3.5655826771653545,0.0034918076819769003,-5.65733571641118,3.6459629863877687
52458,0.472526,153,3922,0.19039724409448822,0.05302244094488189,2.10305905511811,0.039010708822029574,-3.243919085363856,2.1123257038432324
52466,0.46133,9,3620,0.6002204724409449,0.3801161417322835,4.737295275590552,0.002486187845303867,-5.997004727483597,4.790273418592641
52467,0.47808,1,3731,0.09241850393700789,-0.10655787401574804,6.841724409448819,0.0002680246582685607,-8.224431573221159,6.84317825686519
52471,0.460675,10,3780,-0.2680976377952756,0.011150866141732286,1.1876299212598427,0.0026455026455026454,-5.934894195619588,1.2175654048464
52479,0.468599,87,3853,-0.15385826771653544,-0.26570551181102364,2.177393700787402,0.022579807941863483,-3.790699225971574,2.1989349953511925
52482,0.45751800000000004,15,3674,0.1240740157480315,-0.45348031496062996,1.56051968503937,0.004082743603701687,-5.500986064672861,1.6298038056269255
52483,0.490418,13,3935,0.679503937007874,0.20340944881889764,2.468228346456693,0.003303684879288437,-5.7127168033899665,2.568122305212575
52486,0.525166,7,4111,0.7261181102362205,0.08611220472440946,5.276145669291338,0.0017027487229384578,-6.375511437842565,5.326572626501704
52489,0.46547299999999997,104,3761,0.3673011811023622,-0.1450720472440945,3.50586220472441,0.027652220154214306,-3.5880492593289635,3.528034276342264
52492,0.47548900000000005,2,3745,0.2736503937007874,-0.4913661417322835,4.395997244094489,0.000534045393858478,-7.535029715391374,4.431829982445153
52508,0.553329,17,4353,0.06261811023622048,0.07803661417322835,4.0879145669291335,0.00390535263036986,-5.545407197496082,4.089138814884203
52516,0.667142,41,5354,0.5519015748031496,-0.23750826771653544,2.3487874015748034,0.007657825924542398,-4.87202715737599,2.424419060991813
52520,0.477009,9,3864,0.3839106299212599,0.4077952755905512,4.590708661417323,0.002329192546583851,-6.062233617996189,4.6247476009586235
52528,0.48073299999999997,9,3916,0.1802303149606299,-0.2914433070866142,4.098347244094489,0.0022982635342185904,-6.075601426314182,4.112647845470517
52538,0.46614700000000003,59,3673,0.13806102362204725,-0.2564956692913386,1.8655748031496062,0.016063163626463383,-4.131226601913948,1.8881790753939285
52548,0.50952,196,4166,0.13083464566929134,0.24941062992125987,0.3894685039370078,0.04704752760441671,-3.0565969625904,0.4806340420570101
52557,0.463635,1,3527,-0.1543275590551181,0.16128267716535435,6.403980314960631,0.0002835270768358378,-8.168202930236053,6.407869612581142
52559,0.479314,25,3915,0.3445992125984252,-0.42663385826771655,4.2529661417322835,0.006385696040868455,-5.053694783556702,4.288179808387825
52565,0.464459,23,3713,0.19199291338582677,-0.05211535433070866,3.455444881889764,0.0061944519256665765,-5.08410123824793,3.461166944937149
52568,0.500574,94,3995,0.5246732283464568,-0.26740433070866143,7.597732283464567,0.023529411764705882,-3.7495040759303713,7.620519859158228
52570,0.46724099999999996,4,3733,0.3822641732283465,0.531763779527559,4.460952755905512,0.0010715242432360033,-6.838673117794693,4.5087690233335715
52574,0.46787399999999996,6,3860,0.1867248031496063,-0.21168661417322837,4.9400196850393705,0.0015544041450777201,-6.4666629932308215,4.948077592692728
52575,0.450197,3,3574,-0.0423492125984252,-0.516988188976378,4.720196850393701,0.0008393956351426973,-7.082828407051264,4.748613329153617
52581,0.47601800000000005,160,3859,0.06535590551181103,-0.3691011811023622,0.799562992125984,0.041461518528116095,-3.1829895463037916,0.8830674122930162
52586,0.47261800000000004,74,3706,-0.20473228346456693,0.4954015748031496,2.3978740157480316,0.019967620075553156,-3.9136433136411353,2.4570587749603483
52587,0.532837,316,4200,0.058144488188976384,-0.21898228346456694,0.7190118110236222,0.07523809523809524,-2.5870975906845475,0.7538647135723909
52592,0.5108050000000001,3,4095,-0.15364055118110237,0.2978220472440945,7.979527559055119,0.0007326007326007326,-7.21890970761906,7.986561428832313
52595,0.4761,1,3849,-0.0812488188976378,0.19242598425196852,7.434110236220472,0.0002598077422707197,-8.255568653283746,7.437044045470324
52601,0.45956,23,3698,0.22022598425196854,-0.5375551181102363,2.330893700787402,0.006219578150351541,-5.0800531960179205,2.402192838536625
52611,0.511995,25,4011,0.02622826771653543,0.4253070866141732,2.645468503937008,0.006232859636000997,-5.077920040901852,2.6795666898351973
52613,0.485671,3,3931,0.7788031496062993,0.17341377952755904,4.613645669291339,0.0007631645891630628,-7.17803683675375,4.682129114680356
52618,0.451424,7,3665,0.12643464566929136,-0.0872984251968504,4.422834645669291,0.0019099590723055935,-6.260673465265438,4.425502574578392
52628,0.46997700000000003,77,3879,0.5135984251968505,-0.3069200787401575,2.1462952755905516,0.019850476927043052,-3.9195272455862833,2.2281307607770398
52632,0.45941899999999997,40,3724,0.1790685039370079,-0.5395472440944882,5.2673031496063,0.010741138560687433,-4.533674184283021,5.297891960729724
52634,0.520057,4,4283,-0.07594685039370079,0.22112992125984252,5.719153543307087,0.0009339248190520663,-6.97611461649548,5.723930783830559
52635,0.48241999999999996,142,4022,0.24953779527559056,-0.26384409448818896,0.8819645669291338,0.035305818000994534,-3.3437075127313367,0.9538051765354335
52638,0.524753,1,4157,0.05052677165354331,0.5511850393700788,4.292936614173229,0.00024055809477988935,-8.332548939252638,4.328471170700832
52642,0.5020100000000001,24,4066,0.045913779527559054,-0.14073385826771653,2.4279133858267716,0.005902606984751598,-5.132361163840346,2.432422147385244
52656,0.47713999999999995,17,3787,0.3809822834645669,-0.44351574803149607,3.432535433070866,0.004489041457618167,-5.406116083845578,3.4819754764146187
52660,0.45819099999999996,45,3754,-0.26820826771653544,0.45903149606299215,1.8853464566929135,0.011987213638785296,-4.423914727376134,1.9588713206879764
52664,0.460266,64,3653,0.5226141732283465,-0.12601535433070868,1.8843267716535435,0.017519846701341362,-4.044420943435611,1.9595134156102396
52665,0.47290600000000005,14,3916,0.4054527559055119,0.48151574803149605,2.748161417322835,0.003575076608784474,-5.633768674035142,2.819333348246631
52667,0.45651800000000003,2,3599,0.2973066929133858,0.2676685039370079,5.100342519685039,0.0005557099194220616,-7.495264127519086,5.116007380346329
52672,0.47910600000000003,13,3924,-0.0677744094488189,0.4059409448818898,2.0673661417322835,0.003312945973496432,-5.709917463223717,2.1079336292418613
52674,0.472555,22,3913,-0.001708952755905512,-0.4316653543307087,3.320023622047244,0.005622284692052134,-5.1810171688520965,3.3479687497945196
52681,0.48030200000000006,49,3808,-0.19596181102362206,-0.5017362204724409,2.834929133858268,0.012867647058823529,-4.35303909780063,2.885647840661091
52683,0.533503,2,4256,0.26171181102362207,-0.09954606299212598,5.48828346456693,0.00046992481203007516,-7.662937850461535,5.4954215378008335
52684,0.538284,1,4153,-0.13356181102362205,0.05572165354330709,5.4778031496062995,0.00024078979051288225,-8.331586243630754,5.479714500398192
52690,0.501426,252,3920,0.3636547244094488,0.48524803149606305,0.5379133858267715,0.06428571428571428,-2.744417845273085,0.8105931293242853
52696,0.45863000000000004,16,3655,-0.016026417322834646,-0.03757531496062992,3.2060984251968505,0.004377564979480164,-5.431262649944098,3.206358660910585
