#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column double LXe_dielectric_metal_Energy_deposited
#column double LXe_dielectric_metal_SiPM_hits
#column double LXe_dielectric_metal_Photons_Created
0.363564,115,2868
0.235899,66,1874
0.31489,88,2549
0.264591,75,2098
0.0452684,8,321
0.476244,127,3837
0.477853,145,3805
0.364746,92,2944
0.0800191,21,615
0.514177,134,3964
0.478859,151,3794
0.458777,146,3699
0.321048,80,2582
0.452871,114,3666
0.352169,91,2760
0.261622,87,2052
0.433727,140,3452
0.475738,126,3701
0.459856,131,3657
0.266349,60,2084
0.423597,119,3420
0.502702,127,3981
0.394719,95,3180
0.380641,123,3006
0.386159,97,3143
0.0743016,25,533
0.0994265,30,768
0.478348,132,3786
0.528865,149,4132
0.197127,59,1461
0.365076,87,3001
0.144088,38,1065
0.409945,103,2995
0.476232,125,3827
0.176606,55,1423
0.48087,129,3756
0.0780731,24,571
0.162165,39,1278
0.175005,50,1386
0.0540758,20,396
0.0358473,3,242
0.16147,40,1284
0.531292,169,4204
0.137571,29,1070
0.0880165,21,639
0.119156,22,895
0.465065,129,3686
0.417132,113,3244
0.495293,148,3898
0.0869061,17,660
0.429077,119,3314
0.180188,53,1419
0.359299,99,2755
0.122962,32,985
0.16441,39,1285
0.510798,155,4006
0.439241,138,3470
0.0920777,20,686
0.287314,76,2171
0.342802,103,2728
0.216902,74,1718
0.108032,18,852
0.383628,104,3088
0.023988,6,171
0.461151,134,3728
0.47994,125,3695
0.273499,59,2113
0.285723,76,2289
0.277022,74,2216
0.320785,99,2512
0.359699,88,2679
0.183878,39,1426
0.0382549,9,277
0.486962,118,3908
0.199776,67,1584
0.16499,55,1297
0.13687,30,1016
0.326808,91,2654
0.0782578,16,577
0.240139,63,1926
0.294685,87,2346
0.193682,63,1605
0.412888,119,3229
0.44691,109,3512
0.190641,47,1438
0.0923292,17,703
0.421486,107,3402
0.115019,34,874
0.0681101,15,472
0.379443,105,2988
0.159689,54,1292
0.461261,120,3565
0.0576278,16,420
0.133224,35,999
0.485515,129,3908
0.01898,7,125
0.0605783,16,447
0.203859,52,1571
0.480164,127,3751
0.302387,85,2313
0.394679,115,3154
0.21905,46,1714
0.412009,114,3185
0.414869,104,3393
0.0822546,20,675
0.460917,121,3644
0.295255,89,2376
0.222916,65,1740
0.449335,119,3581
0.456782,131,3683
0.416903,109,3219
0.277998,88,2147
0.455631,119,3627
0.39217,111,3153
0.432655,117,3358
0.535318,143,4223
0.521786,149,3998
0.229409,66,1850
0.0426517,18,334
0.163309,34,1212
0.384305,112,3031
0.0438694,9,298
0.0050265,1,33
0.100936,28,779
0.284809,75,2173
0.0557017,17,401
0.485349,155,3909
0.272083,83,2118
0.110649,24,816
0.493569,152,3996
0.0170117,2,95
0.395188,102,3074
0.297765,86,2383
0.55314,160,4432
0.466106,122,3689
0.275777,80,2160
0.445816,128,3555
0.401777,118,3261
0.139915,48,1111
0.162593,40,1254
0.121638,30,892
0.0641677,10,465
0.19773,52,1572
0.347679,100,2631
0.307766,84,2408
0.479239,127,3668
0.150437,46,1165
0.343313,90,2688
0.400699,105,3171
0.0236997,3,145
0.251577,70,2022
0.0836606,22,631
0.0395475,12,275
0.460365,128,3749
0.346828,96,2700
0.484179,137,3769
0.377846,109,2871
0.088512,26,707
0.177222,59,1388
0.285077,89,2266
0.271404,70,2179
0.503056,154,3921
