#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column double LXe_dielectric_dielectric_Energy_deposited
#column double LXe_dielectric_dielectric_SiPM_hits
#column double LXe_dielectric_dielectric_Photons_Created
0.0642292,8,452
0.0649641,8,479
0.0602748,10,449
0.328134,62,2564
0.514431,98,4058
0.0217996,1,139
0.478529,91,3837
0.456621,87,3730
0.462688,100,3556
0.481235,97,3852
0.378772,74,3047
0.147892,22,1171
0.339347,65,2721
0.332125,62,2681
0.34757,65,2741
0.0217988,4,131
0.219769,42,1753
0.192301,37,1498
0.173285,20,1217
0.476746,96,3800
0.122006,13,952
0.202495,31,1551
0.0766174,16,569
0.185336,33,1449
0.4404,77,3601
0.470861,89,3794
0.293786,57,2306
0.141841,33,1099
0.060718,14,432
0.523863,105,4236
0.161894,34,1230
0.0718632,13,566
0.570746,112,4588
0.144639,36,1126
0.225005,43,1827
0.0594129,7,441
0.0609443,17,454
0.0902242,20,691
0.0789217,17,585
0.154176,26,1209
0.481195,88,3797
0.127402,32,945
0.4191,90,3299
0.476945,89,3728
0.34961,88,2756
0.362482,75,2912
0.034258,7,230
0.388361,63,3084
0.0865705,17,677
0.360283,65,2856
0.0438649,11,286
0.177368,36,1406
0.290938,58,2321
0.42806,64,3317
0.315603,72,2483
0.474961,78,3844
0.0868759,14,661
0.439403,97,3612
0.230365,50,1893
0.476502,78,3783
0.122916,22,1019
0.027147,5,197
0.421224,87,3417
0.472016,90,3774
0.376772,80,3077
0.327912,68,2561
0.18276,39,1389
0.458491,93,3692
0.275247,55,2146
0.282648,62,2191
0.0610638,6,471
0.189964,58,1521
0.404837,82,3280
0.133881,19,1039
0.32807,73,2636
0.120882,23,962
0.307983,51,2503
0.0997765,28,791
0.0898183,8,663
0.120756,23,950
0.42892,83,3515
0.438355,79,3551
0.27157,61,2166
0.221063,39,1727
0.409205,84,3201
0.36353,74,2937
0.482774,106,3938
0.0460978,8,331
0.399155,77,3168
0.196077,40,1532
0.12927,18,958
0.0225531,6,166
0.357364,67,2880
0.163061,37,1240
0.0542904,9,442
0.081732,14,644
0.427555,85,3490
0.376365,63,3011
0.178966,28,1403
0.298936,49,2340
0.36605,75,2873
0.436872,92,3467
0.48155,95,3875
0.456496,93,3641
0.419099,81,3252
0.448929,117,3674
0.494061,109,3900
0.0983772,13,753
0.200687,48,1641
0.212716,42,1667
0.121298,22,872
0.523477,92,4309
0.0663106,10,445
0.552635,103,4429
0.181652,36,1430
0.157267,36,1255
0.106515,12,785
0.102716,18,762
0.0268338,4,181
0.318303,74,2524
0.0752472,10,593
0.172599,34,1425
0.257144,56,2071
0.465811,97,3822
0.423448,92,3526
0.35022,70,2816
0.515593,95,4100
0.0168339,2,93
0.317282,62,2497
0.1172,14,869
0.479373,108,3880
0.279121,49,2298
0.322682,72,2531
0.151484,24,1238
0.268304,50,2097
0.425298,96,3370
0.212486,44,1764
0.450651,75,3644
0.114261,18,867
0.333113,56,2682
0.0254001,4,179
0.301105,64,2427
0.475441,91,3859
0.354389,81,2885
0.237853,37,1866
0.4249,90,3530
0.201236,42,1588
0.158085,27,1274
0.472835,105,3877
0.300576,55,2454
0.179771,30,1386
0.17678,22,793
0.0854055,17,644
0.293293,55,2291
0.265684,44,2024
0.221645,40,1664
0.23942,41,1925
0.421962,83,3412
0.451068,91,3647
0.201081,37,1650
0.163639,27,1304
0.457265,91,3636
0.265656,44,2064
0.461561,80,3725
0.470576,87,3771
0.284605,68,2365
0.0972213,17,751
0.468935,94,3670
0.0332986,7,231
0.373328,75,2984
0.145343,29,1124
0.0203509,4,140
0.39989,85,3204
0.150721,28,1144
0.451691,71,3554
0.49044,109,3922
0.423257,74,3361
0.076471,10,557
0.101691,21,803
0.0914097,14,663
0.343039,58,2746
0.306811,59,2347
0.337487,61,2599
0.199345,36,1558
0.387944,73,3090
0.153749,30,1210
0.520049,107,4238
0.464287,105,3724
0.0401346,7,266
0.293781,55,2278
0.338867,60,2711
0.275997,56,2272
0.0239936,4,166
0.179439,34,1439
0.0479221,3,339
0.413274,86,3353
0.454569,107,3749
0.0678131,15,497
0.0710975,11,542
0.31795,65,2555
0.192364,52,1572
0.138834,32,1086
0.141524,22,1162
0.362164,70,2864
0.0532805,6,371
0.425991,93,3455
0.16151,31,1292
0.4085,87,3372
0.23028,47,1773
0.426356,78,3442
0.426767,86,3434
0.337981,70,2699
0.123296,34,1007
0.252909,40,2036
0.424392,61,3335
0.118805,23,891
0.476894,110,3794
0.470956,104,3741
0.279101,63,2235
0.4304,84,3455
0.339544,70,2789
0.405135,82,3230
0.290628,63,2306
0.48074,72,3797
0.0730381,17,572
0.496707,93,4164
0.104476,26,803
0.160101,34,1253
0.476807,98,3918
0.228578,51,1802
0.226795,48,1809
0.518629,92,4124
0.434858,102,3572
0.358285,77,2964
0.131711,27,1052
0.480914,78,3749
0.478406,104,3805
0.477613,113,3934
0.427665,69,3304
0.351957,67,2811
0.234854,33,1774
0.271862,51,2133
0.475917,71,3726
0.276093,67,2175
0.415255,89,3407
0.496537,86,3863
0.36898,74,2997
0.462408,104,3730
0.213134,40,1654
0.354836,72,2873
0.452701,87,3558
0.330472,56,2616
0.446482,89,3553
0.0370264,8,267
0.35908,80,2888
0.222014,36,1745
0.0239885,4,163
0.022002,4,147
0.135764,31,1078
0.144848,31,1134
0.313577,60,2605
0.362194,77,2854
0.213756,44,1726
0.17438,27,1267
0.0210816,5,126
0.347638,52,2765
0.369213,72,2906
0.016473,4,87
0.317839,72,2551
0.464367,86,3632
0.0931602,15,722
0.339787,73,2747
0.0612993,8,482
0.428657,90,3446
0.203969,27,1668
0.0120981,2,56
0.0127342,2,84
0.464183,108,3698
0.4787,97,3831
0.311271,71,2400
0.238259,51,1918
0.249402,60,2022
0.116532,26,875
0.315659,68,2462
0.400148,85,3239
0.0968244,22,730
0.302625,50,2441
0.488761,93,3865
0.112759,17,892
0.230926,48,1835
0.185347,36,1463
0.459968,90,3763
0.368892,87,3001
0.16633,38,1279
0.236005,50,1870
0.438368,84,3348
0.379595,86,3075
0.065526,8,505
0.103005,28,818
0.229334,46,1799
0.437077,88,3552
0.446681,94,3640
0.430841,67,3455
0.526426,115,4329
0.395337,63,3258
0.184961,40,1414
0.461756,110,3776
0.106408,18,819
0.32432,62,2630
0.140325,26,1058
0.320202,61,2625
0.442943,73,3630
0.34739,68,2744
0.014694,2,80
0.215569,47,1705
0.519876,106,4100
0.288825,61,2314
0.0806115,15,640
0.0575437,7,423
0.0269313,2,164
0.436231,100,3498
0.45898,103,3677
0.337576,71,2680
0.384238,69,3085
0.456172,91,3695
0.0365078,8,245
0.481994,93,3856
0.124045,31,972
0.34017,67,2686
0.480806,93,3919
0.48056,104,3831
0.425523,80,3487
0.258198,54,1959
0.165287,25,1279
0.535719,128,4301
0.48259,86,3944
0.0109191,1,52
0.449114,81,3420
0.367002,72,2950
0.153797,31,1291
0.0167088,6,119
0.450816,94,3642
0.477324,93,3839
0.458169,107,3609
0.286626,51,2239
0.476071,101,3809
0.400637,76,3163
0.0255919,2,186
0.135642,17,1023
0.336121,67,2751
0.371483,85,2892
0.171942,32,1333
0.458074,83,3668
0.448555,103,3526
0.0932609,20,643
0.46934,92,3662
0.0839331,11,632
0.383987,71,3165
0.0984909,21,781
0.113492,28,838
0.442804,88,3581
0.434567,87,3512
0.424643,80,3421
0.43745,83,3565
0.244312,51,1945
0.120134,28,931
0.0684014,13,512
0.256469,44,2019
0.472179,104,3905
0.368554,83,2972
0.0547366,7,390
0.136471,19,964
0.342421,60,2628
0.19535,38,1490
0.460851,84,3713
0.28376,68,2297
0.141323,22,1145
0.0381573,8,285
0.222305,34,1791
0.376405,86,2976
0.459096,90,3714
0.0664289,15,513
0.144591,16,1123
0.129757,21,1047
0.335745,70,2727
0.119264,22,945
0.0627142,8,481
0.284366,54,2326
0.32173,57,2576
0.0219696,9,150
0.0864167,16,664
0.157945,40,1244
0.440079,91,3587
0.346363,69,2766
0.369858,62,2892
0.134627,30,1045
0.469212,89,3854
0.412458,91,3309
0.423882,77,3393
0.231487,39,1857
0.0734319,17,548
0.248634,49,1983
0.132027,22,991
0.418675,79,3322
0.0306741,5,232
0.340597,66,2738
0.463771,88,3675
0.0910341,22,704
0.338697,75,2674
0.402624,69,3291
0.0420094,8,320
0.386291,77,3159
0.44798,91,3713
0.40262,84,3275
0.215254,44,1720
0.34493,75,2713
0.041279,7,264
0.240032,38,1826
0.502279,90,3911
0.212471,41,1725
0.175371,35,1429
0.477468,88,3905
0.218378,42,1695
0.232152,56,1842
0.373116,86,3065
0.355297,75,2810
0.435797,80,3446
0.438422,82,3429
0.102432,16,771
0.225184,43,1734
0.0308493,5,203
0.297018,54,2401
0.232013,42,1761
0.224473,45,1765
0.0932008,16,732
0.162108,33,1266
0.319105,55,2583
0.0923957,12,682
0.426416,75,3418
0.0960495,21,726
0.412997,71,3402
0.441793,57,3207
0.141132,26,1027
0.45672,102,3636
0.410911,78,3363
0.154319,29,1199
0.237827,48,1938
0.119195,18,898
0.101207,12,759
0.465067,93,3807
0.157288,36,1223
0.125279,18,979
0.0533802,7,391
0.0840751,20,623
0.385783,60,2960
0.155483,35,1263
0.173945,29,1283
0.23035,36,1807
0.156965,39,1234
0.481416,93,3911
0.525985,96,4168
0.0189076,5,116
0.4512,85,3638
0.447351,86,3494
0.0833244,12,623
0.353838,69,2841
0.141332,25,1045
0.476454,97,3876
0.219062,36,1694
0.244493,50,2007
0.501822,112,4038
0.389311,90,3093
0.0717208,12,553
0.557874,117,4493
0.219294,43,1769
0.0868296,16,624
0.386113,89,3216
0.402546,85,3190
0.474182,95,3826
0.08383,15,625
0.258194,57,2053
0.109677,20,895
0.223377,51,1837
0.0109065,1,50
0.454595,92,3693
0.430452,76,3544
0.300133,62,2367
0.295152,61,2353
0.477076,89,3620
0.186454,37,1422
0.326665,64,2490
0.668874,136,5471
0.370773,75,2963
0.190969,31,1453
0.0611825,13,465
0.323775,64,2580
0.466841,89,3644
0.17612,31,1362
0.269368,56,2149
0.256392,57,1949
0.262393,48,2165
0.437101,93,3569
0.454447,82,3568
0.139729,17,1081
0.072452,15,578
0.213093,42,1643
0.130035,28,1042
0.316354,63,2613
0.175935,39,1338
0.535742,113,4307
0.0412188,5,301
0.528656,130,4166
0.514636,103,4137
0.0855703,17,703
0.0165019,3,85
0.245789,54,2010
0.243118,52,1984
0.436161,68,3391
0.145014,27,1128
0.168755,42,1328
0.459747,104,3741
0.391558,67,3190
0.290267,75,2395
0.237543,60,1922
0.307515,54,2509
0.464094,93,3620
0.373218,54,2962
0.461096,101,3740
0.197863,39,1532
0.247469,50,1998
0.353841,76,2831
0.12946,25,968
0.105097,17,872
0.404858,75,3200
0.459683,90,3720
0.09504,25,752
0.0741592,17,537
0.480235,82,3756
0.00722512,1,30
0.380605,76,3013
0.0750194,12,568
0.26027,53,2054
0.341661,76,2725
0.403757,94,3204
0.076613,13,571
0.131795,30,1011
0.251718,58,1978
0.19176,42,1521
0.357272,66,2823
0.264143,49,2114
0.0291797,8,191
0.513722,112,4037
0.0581801,11,413
0.350996,59,2665
0.427757,82,3514
0.387767,84,3061
0.0570999,9,402
0.11677,23,900
0.0633867,14,429
0.473807,93,3813
0.110735,19,870
0.197987,49,1567
0.111144,18,863
0.480263,92,3910
0.375334,78,2987
0.0767422,15,601
0.14577,33,1189
0.336375,69,2743
0.139013,26,1127
0.149517,19,1156
0.0270767,5,196
0.334709,49,2531
0.435958,81,3415
0.224048,43,1770
0.00879774,2,49
0.422099,72,3353
0.341422,75,2739
0.027146,4,176
0.480969,91,3951
0.449778,84,3554
0.538448,121,4260
0.0602677,16,420
0.464404,86,3743
0.211427,41,1698
0.451468,82,3650
0.473862,99,3914
0.4038,75,3246
0.521178,107,4197
0.286136,63,2336
0.471713,97,3811
0.170802,29,1258
0.21523,45,1688
0.0194391,4,119
0.455137,102,3647
0.224164,38,1819
0.458602,95,3773
0.0469989,12,331
0.0746122,10,564
0.286052,56,2109
0.30361,54,2393
0.465786,80,3702
0.186888,37,1451
0.437583,75,2969
0.0971522,19,773
0.145237,23,1120
0.186688,26,1429
0.519194,102,4123
0.447143,85,3634
0.432794,93,3469
0.303123,54,2448
0.195291,29,1559
0.157041,30,1259
0.0643538,16,488
0.122263,20,955
0.416446,87,3418
0.360303,80,2966
0.0559466,11,425
0.0996299,25,762
0.0871462,24,671
0.480794,97,3759
0.0428999,12,315
0.113251,22,893
0.0769009,15,545
0.0728493,12,529
0.482552,102,3808
0.215134,39,1674
0.431536,85,3479
0.0844559,19,643
0.469931,87,3811
0.300431,64,2385
0.0219035,1,146
0.400726,84,3182
0.245243,51,1904
0.234533,39,1946
0.11389,28,912
0.0868659,14,630
0.480737,103,3868
0.453761,84,3508
0.146343,24,1137
0.260219,52,2058
0.510788,85,4107
0.159516,31,1231
0.0559031,16,396
0.561755,98,4421
0.0815481,8,601
0.462053,93,3586
0.280267,66,2235
0.00660356,1,40
0.0750092,14,531
0.459396,68,3601
0.332692,59,2588
0.442455,91,3638
0.339554,72,2814
0.479861,88,3857
0.33828,52,2775
0.189388,45,1497
0.053349,7,396
0.364919,68,2966
0.11961,27,913
0.222552,39,1743
0.184589,34,1404
0.369699,82,3100
0.489764,83,3876
0.406409,79,3205
0.34,60,2686
0.310685,76,2519
0.53287,107,4283
0.0468506,10,336
0.480163,90,3826
0.371707,65,2899
0.214521,33,1723
0.115396,14,939
0.228562,37,1859
0.496069,102,3997
0.225017,42,1865
0.096233,19,699
0.146353,25,1152
0.268511,49,2013
0.480681,98,3828
0.224177,43,1756
0.453131,95,3729
0.501996,110,4006
0.520913,106,4129
0.16775,30,1282
0.473919,93,3790
0.06375,11,476
0.272686,52,2173
0.0348373,6,225
0.459756,96,3585
0.18832,43,1585
0.0275125,5,202
0.556259,105,4426
0.465984,99,3819
0.394242,69,3031
0.0905825,26,725
0.172509,35,1364
0.456641,74,3714
0.0992177,11,750
0.0625022,13,485
0.474497,94,3863
0.440338,77,3575
0.382881,76,3142
0.100125,16,781
0.432795,84,3470
0.34153,77,2813
0.202737,45,1606
0.202183,34,1585
0.0697895,17,535
0.119963,24,946
0.29604,71,2367
0.319306,61,2574
0.216563,39,1711
0.563744,125,4484
0.227769,42,1874
0.0993104,21,738
