#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column double LXe_dielectric_metal_Energy_deposited
#column double LXe_dielectric_metal_SiPM_hits
#column double LXe_dielectric_metal_Photons_Created
0.0789148,10,596
0.288355,37,2323
0.35326,46,2848
0.421737,44,3420
0.462902,61,3803
0.351954,34,2808
0.400407,46,3223
0.254455,26,2029
0.412462,46,3301
0.215086,26,1671
0.476628,52,3772
0.353871,43,2803
0.321475,35,2525
0.0700693,9,535
0.454048,55,3512
0.110737,18,847
0.502875,60,3841
0.0628724,12,458
0.37199,36,2913
0.167542,23,1277
0.237031,25,1872
0.477625,67,3764
0.139639,11,1149
0.356414,37,2802
0.495768,45,3966
0.133427,16,989
0.0292243,3,204
0.480338,57,3745
0.373593,39,2889
0.0165693,5,128
0.319771,35,2510
0.452226,55,3534
0.523863,80,4211
0.261716,29,2157
0.474809,60,3796
0.368864,37,2952
0.0349596,4,248
0.34781,44,2850
0.426508,41,3442
0.483412,63,3910
0.141418,22,1106
0.526615,45,4145
0.134856,17,1084
0.0752221,7,543
0.452023,72,3734
0.0993985,8,784
0.0992383,9,773
0.0795779,15,624
0.37409,47,2966
0.188311,28,1405
0.362624,53,2859
0.173414,25,1407
0.458337,61,3567
0.521711,56,4111
0.525142,62,4147
0.113765,12,862
0.222262,28,1726
0.0355954,1,245
0.0496067,2,335
0.481755,46,3719
0.461652,54,3763
0.316098,26,2519
0.328803,40,2644
0.250794,33,1985
0.464302,48,3740
0.411686,48,3265
0.129082,18,1027
0.263572,32,2115
0.0302446,5,191
0.18127,22,1394
0.143737,21,1159
0.147001,21,1184
0.483992,49,3788
0.198603,24,1612
0.474159,61,3561
0.608794,78,4672
0.444693,54,3536
0.475497,50,3690
0.519034,60,4115
0.40792,53,3319
0.148543,14,1107
0.485125,73,3835
0.299763,32,2376
0.147898,18,1096
0.453755,51,3571
0.451633,55,3396
0.492879,49,3757
0.127284,17,963
0.0277898,4,194
0.108869,7,869
0.1646,20,1367
0.0693819,12,520
0.48957,60,3897
0.0569555,7,385
0.169967,18,1331
0.299841,37,2396
0.263935,24,2058
0.520151,47,4076
0.398011,46,3188
0.420964,51,3285
0.158219,13,1206
0.275594,31,2180
0.0233173,1,146
0.194462,27,1493
0.0716492,4,541
0.292947,37,2377
0.333982,41,2666
0.0708373,12,535
0.204482,31,1615
0.455798,53,3650
0.32311,38,2466
0.197563,16,1497
0.216584,27,1640
0.506316,65,3881
0.41657,42,3096
0.0579025,6,421
0.476228,53,3648
0.417653,40,3319
0.345812,35,2802
0.414428,46,3381
0.473175,47,3785
0.167861,26,1380
0.308567,43,2498
0.387758,42,3120
0.522121,55,4241
0.447398,59,3516
0.467386,58,3735
0.273974,29,2171
0.330073,37,2534
0.0313225,2,220
0.466618,58,3779
0.429502,46,3442
0.29672,29,2305
0.101841,7,799
0.143945,20,1164
0.415932,52,3409
0.191599,28,1457
0.189725,21,1497
0.271567,32,2094
0.346403,35,2748
0.179545,18,1392
0.169455,18,1344
0.24995,27,1987
0.38784,44,3133
0.435089,49,3450
0.180565,20,1438
0.396845,45,3158
0.160441,8,1236
0.0184191,1,117
0.129732,23,959
0.0807361,7,635
0.374815,34,3012
0.0505849,7,390
0.0711627,11,532
0.358044,36,2805
0.258697,23,1997
0.467801,51,3787
0.293323,30,2382
0.180989,18,1435
0.434948,42,3388
0.0842041,11,658
0.450088,51,3560
0.450652,49,3532
0.507654,33,3849
0.458959,48,3743
0.0736091,14,533
0.167574,15,1301
0.0716051,8,531
0.177326,23,1432
0.100998,15,782
0.468774,43,3781
0.16783,17,1285
0.520933,57,4101
0.24772,21,1991
0.170797,24,1298
0.104082,12,766
0.283122,40,2241
0.475952,53,3715
0.428094,55,3422
0.0777481,11,587
0.138307,12,1078
0.479245,56,3935
0.26398,30,2004
0.365079,37,2844
0.212968,20,1644
0.109394,14,786
0.144377,17,1131
0.340199,32,2601
0.12537,12,904
0.464154,68,3493
0.201616,14,1488
0.287129,32,2288
0.51043,59,3986
0.415441,47,3311
0.178344,25,1438
0.124101,18,988
0.354557,35,2831
0.0540405,7,395
0.273665,30,2164
0.10784,9,787
0.220989,32,1768
0.366276,34,2761
0.207138,22,1626
0.0910532,8,703
0.252924,28,1981
0.374313,47,3012
0.371199,35,2920
0.483722,52,3903
0.240001,17,1934
0.226146,28,1804
0.126845,9,942
0.0325486,2,208
0.495759,63,4022
0.171585,25,1333
0.405114,48,3206
0.414269,43,3291
0.343494,40,2662
0.241194,19,1803
0.453132,58,3613
0.152646,15,1215
0.233754,32,1897
0.462315,56,3780
0.284232,30,2207
0.170271,17,1275
0.36856,27,2910
0.196742,19,1502
0.333535,37,2672
0.0583392,8,444
0.0383986,4,263
0.178974,20,1245
0.52477,70,4136
0.470331,56,3728
0.437083,44,3468
0.416161,51,3401
0.0327294,1,230
0.0128331,1,85
0.214311,28,1719
0.251376,30,1904
0.0592897,6,425
0.355077,42,2800
0.482285,54,3805
0.460457,48,3742
0.278021,31,2280
0.477417,43,3722
0.550352,70,4122
0.189632,23,1497
0.43829,62,3500
0.238723,32,1823
0.541387,73,4301
0.30424,37,2366
0.0435188,3,284
0.320791,35,2487
0.198739,31,1585
0.198482,19,1564
0.490777,52,3784
0.329124,50,2615
0.123821,21,930
0.263914,23,2070
0.465054,46,3628
0.267037,29,2152
0.368246,50,2963
0.329725,41,2658
0.407301,59,3220
0.286779,30,2280
0.448668,57,3485
0.158177,19,1220
0.350991,22,1509
0.229999,26,1741
0.568187,64,4492
0.383535,55,3117
0.56786,92,4450
0.341541,36,2745
0.192498,24,1466
0.434081,51,3376
0.275849,32,2208
0.317774,41,2463
0.413256,62,3060
0.481402,52,3875
0.0892821,5,676
0.313663,40,2445
0.395482,43,3123
0.451903,51,3536
0.477186,57,3787
0.49913,56,3874
0.29277,29,2368
0.0379221,5,286
0.457427,58,3632
0.463743,51,3678
0.333584,38,2625
0.478819,58,3790
0.411665,50,3281
0.169411,14,1329
0.0173641,4,118
0.421156,42,3254
0.451492,51,3613
0.365861,30,2856
0.441028,64,3492
0.170814,23,1401
0.386002,45,2932
0.470689,54,3760
0.116712,11,878
0.0243678,2,197
0.105671,12,826
0.238033,37,1867
0.142215,12,1094
0.455963,60,3638
0.396959,43,3212
0.263077,49,2036
0.382249,54,3055
0.213549,27,1626
0.0988817,12,766
0.538946,74,4199
0.38466,53,3086
0.486023,65,3705
0.241974,30,1996
0.217865,23,1682
0.428835,48,3462
0.312491,36,2488
0.31403,34,2485
0.463351,53,3506
0.461892,73,3804
0.440389,65,3435
0.417367,38,3395
0.0891061,7,629
0.0220195,2,130
0.561676,68,4449
0.420035,53,3238
0.466837,55,3818
0.148176,14,1097
0.47183,55,3631
0.145275,13,1166
0.480588,58,3886
0.361589,50,2854
0.147282,17,1107
0.0296715,5,196
0.306931,32,2190
0.313233,41,2407
0.0312166,1,223
0.402184,44,3083
0.0252868,3,165
0.176725,16,1399
0.394287,55,3170
0.0331239,4,240
0.456018,50,3637
0.40755,50,3271
0.456001,43,3613
0.574151,50,4372
0.514559,68,4035
0.189018,21,1474
0.402983,41,3199
0.0166381,2,99
0.0731202,3,542
0.479448,52,3674
0.385687,29,2926
0.446726,49,3555
0.317226,37,2505
0.399098,50,3130
0.266405,38,2029
0.20699,27,1578
0.436556,50,3514
0.37775,57,2979
0.216519,33,1680
0.215122,38,1707
0.294387,28,2269
0.259382,38,2007
0.0963343,16,735
0.469975,56,3624
0.0880558,10,675
0.252329,36,2066
0.412628,56,3262
0.517256,50,4005
0.180297,27,1441
0.399379,50,3248
0.46873,56,3736
0.430469,41,3446
0.00670837,1,33
0.400818,34,3234
0.0454074,6,285
0.230746,21,1858
0.212774,20,1702
0.221088,24,1741
0.15502,22,1169
0.386686,42,3070
0.474874,39,3727
0.464734,57,3708
0.384665,47,3033
0.251454,25,1987
0.446446,67,3532
0.330989,35,2675
0.228558,34,1797
0.307232,32,2475
0.551248,91,4211
0.434003,52,3370
0.415079,39,3237
0.468066,54,3668
0.374865,46,2947
0.471424,49,3850
0.47719,62,3851
0.402192,52,3213
0.142294,20,1120
0.474146,47,3877
0.475228,53,3775
0.309127,30,2544
0.274451,32,2202
0.35999,55,2907
0.441787,56,3463
0.319576,23,2541
0.206243,24,1627
0.518001,62,4096
0.437208,68,3520
0.0475834,4,337
0.511778,46,4065
0.0176919,2,114
0.447705,47,3584
0.355198,44,2777
0.536369,66,4208
0.146834,19,1207
0.30573,26,2347
0.350064,27,2778
0.468966,43,3583
0.189271,15,1514
0.0965382,11,772
0.502926,68,3994
0.209016,19,1672
0.483878,61,3899
0.0916887,8,716
0.493437,50,3750
0.218442,33,1718
0.32005,37,2599
0.0282461,2,195
0.0249544,3,166
0.467339,58,3753
0.0799652,4,613
0.252947,25,2000
0.436312,64,3539
0.0965384,13,757
0.175842,22,1365
0.358419,49,2816
0.472184,53,3749
0.145086,14,1100
0.240242,35,1874
0.237148,22,1875
0.463581,44,3824
0.418633,43,3362
0.0762414,7,582
0.290865,34,2304
0.0426995,6,295
0.073699,7,590
0.0676826,10,459
0.357086,46,2810
0.348491,32,2639
0.329968,31,2665
0.180331,16,1418
0.292652,27,2382
0.166143,12,1307
0.378462,45,2983
0.311398,44,2429
0.396838,41,3183
0.516173,70,4134
0.165871,18,1313
0.465689,46,3663
0.488584,53,3911
0.259557,24,2075
0.00904825,1,40
0.552675,55,4358
0.0946288,11,704
0.12619,17,956
0.477265,62,3839
0.0363864,2,244
0.278465,36,2188
0.126327,13,937
0.530282,69,4081
0.119611,18,978
0.513343,67,3946
0.0534345,4,367
0.434445,55,3359
0.536627,68,4292
0.111588,11,856
0.443898,60,3508
0.340527,34,2592
0.335324,38,2713
0.488207,52,3829
0.201905,23,1583
0.496997,47,3847
0.105902,13,766
0.350265,35,2722
0.418645,54,3297
0.303398,32,2388
0.464564,67,3548
0.116139,11,867
0.354622,42,2794
0.432949,64,3520
0.0343202,4,234
0.350783,52,2782
0.342186,35,2703
0.323501,35,2548
0.344558,39,2707
0.277321,42,2146
0.487405,62,4040
0.11293,17,829
0.0711425,9,535
0.41621,47,3293
0.363626,37,2708
0.425137,56,3404
0.13713,14,1051
0.464871,55,3716
0.161833,9,1233
0.0973147,13,757
0.169575,20,1329
0.200606,28,1577
0.304317,41,2404
0.021119,3,147
0.296709,34,2357
0.461797,60,3673
0.0869123,7,737
0.218411,21,1644
0.239088,29,1885
0.369314,55,2964
0.487226,56,3838
0.251962,35,2006
